Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Asia,,"Mar 22, 2020",0.569
Asia,,"Mar 23, 2020",0.593
Asia,,"Mar 24, 2020",0.64167
Asia,,"Mar 25, 2020",0.724
Asia,,"Mar 26, 2020",0.859
Asia,,"Mar 27, 2020",1.015
Asia,,"Mar 28, 2020",1.22433
Asia,,"Mar 29, 2020",1.42233
Asia,,"Mar 30, 2020",1.546
Asia,,"Mar 31, 2020",1.58633
Asia,,"Apr 1, 2020",1.61633
Asia,,"Apr 2, 2020",1.711
Asia,,"Apr 3, 2020",1.80233
Asia,,"Apr 4, 2020",1.69567
Asia,,"Apr 5, 2020",1.976
Asia,,"Apr 6, 2020",2.072
Asia,,"Apr 7, 2020",2.292
Asia,,"Apr 8, 2020",2.097
Asia,,"Apr 9, 2020",2.048
Asia,,"Apr 10, 2020",2.106
Asia,,"Apr 11, 2020",2.209
Asia,,"Apr 12, 2020",2.46433
Asia,,"Apr 13, 2020",2.56067
Asia,,"Apr 14, 2020",2.61167
Asia,,"Apr 15, 2020",2.479
Asia,,"Apr 16, 2020",2.47167
Asia,,"Apr 17, 2020",2.56
Asia,,"Apr 18, 2020",2.60233
Asia,,"Apr 19, 2020",2.66567
Asia,,"Apr 20, 2020",2.617
Asia,,"Apr 21, 2020",2.787
Asia,,"Apr 22, 2020",2.858
Asia,,"Apr 23, 2020",2.79833
Asia,,"Apr 24, 2020",2.751
Asia,,"Apr 25, 2020",2.67433
Asia,,"Apr 26, 2020",2.808
Asia,,"Apr 27, 2020",2.65767
Asia,,"Apr 28, 2020",2.57733
Asia,,"Apr 29, 2020",2.45967
Asia,,"Apr 30, 2020",2.55433
Asia,,"May 1, 2020",2.694
Asia,,"May 2, 2020",2.815
Australia,AUS,"Jan 25, 2020",0.013
Australia,AUS,"Jan 26, 2020",0.05233
Australia,AUS,"Jan 27, 2020",0.05233
Australia,AUS,"Jan 28, 2020",0.03933
Australia,AUS,"Jan 30, 2020",0.026
Australia,AUS,"Jan 31, 2020",0.039
Australia,AUS,"Feb 1, 2020",0.065
Australia,AUS,"Feb 2, 2020",0.065
Australia,AUS,"Feb 3, 2020",0.052
Australia,AUS,"Feb 4, 2020",0.026
Australia,AUS,"Feb 5, 2020",0.013
Australia,AUS,"Feb 6, 2020",0.026
Australia,AUS,"Feb 7, 2020",0.039
Australia,AUS,"Feb 8, 2020",0.026
Australia,AUS,"Feb 9, 2020",0.013
Australia,AUS,"Feb 14, 2020",0.013
Australia,AUS,"Feb 15, 2020",0.013
Australia,AUS,"Feb 16, 2020",0.013
Australia,AUS,"Feb 21, 2020",0.026
Australia,AUS,"Feb 22, 2020",0.07833
Australia,AUS,"Feb 23, 2020",0.09133
Australia,AUS,"Feb 24, 2020",0.06533
Australia,AUS,"Feb 25, 2020",0.013
Australia,AUS,"Feb 27, 2020",0.013
Australia,AUS,"Feb 28, 2020",0.013
Australia,AUS,"Feb 29, 2020",0.039
Australia,AUS,"Mar 1, 2020",0.039
Australia,AUS,"Mar 2, 2020",0.07833
Australia,AUS,"Mar 3, 2020",0.10467
Australia,AUS,"Mar 4, 2020",0.19633
Australia,AUS,"Mar 5, 2020",0.30067
Australia,AUS,"Mar 6, 2020",0.34
Australia,AUS,"Mar 7, 2020",0.28767
Australia,AUS,"Mar 8, 2020",0.28767
Australia,AUS,"Mar 9, 2020",0.27433
Australia,AUS,"Mar 10, 2020",0.48333
Australia,AUS,"Mar 11, 2020",0.49667
Australia,AUS,"Mar 12, 2020",0.60133
Australia,AUS,"Mar 13, 2020",0.732
Australia,AUS,"Mar 14, 2020",1.111
Australia,AUS,"Mar 15, 2020",1.60767
Australia,AUS,"Mar 16, 2020",1.85633
Australia,AUS,"Mar 17, 2020",2.327
Australia,AUS,"Mar 18, 2020",2.68
Australia,AUS,"Mar 19, 2020",3.49033
Australia,AUS,"Mar 20, 2020",4.366
Australia,AUS,"Mar 21, 2020",5.49033
Australia,AUS,"Mar 22, 2020",6.96733
Australia,AUS,"Mar 23, 2020",13.072
Australia,AUS,"Mar 24, 2020",12.40533
Australia,AUS,"Mar 25, 2020",17.32067
Australia,AUS,"Mar 26, 2020",14.24867
Australia,AUS,"Mar 27, 2020",17.55567
Australia,AUS,"Mar 28, 2020",12.48367
Australia,AUS,"Mar 29, 2020",13.20267
Australia,AUS,"Mar 30, 2020",12.11767
Australia,AUS,"Mar 31, 2020",15.41167
Australia,AUS,"Apr 1, 2020",11.73833
Australia,AUS,"Apr 2, 2020",11.54233
Australia,AUS,"Apr 3, 2020",8.719
Australia,AUS,"Apr 4, 2020",10.99367
Australia,AUS,"Apr 5, 2020",9.29433
Australia,AUS,"Apr 6, 2020",6.79733
Australia,AUS,"Apr 7, 2020",3.86933
Australia,AUS,"Apr 8, 2020",3.51633
Australia,AUS,"Apr 9, 2020",4.02633
Australia,AUS,"Apr 10, 2020",4.02633
Australia,AUS,"Apr 11, 2020",3.68667
Australia,AUS,"Apr 12, 2020",3.09833
Australia,AUS,"Apr 13, 2020",2.22233
Australia,AUS,"Apr 14, 2020",1.673
Australia,AUS,"Apr 15, 2020",1.66
Australia,AUS,"Apr 16, 2020",1.77767
Australia,AUS,"Apr 17, 2020",1.71233
Australia,AUS,"Apr 18, 2020",1.52933
Australia,AUS,"Apr 19, 2020",1.673
Australia,AUS,"Apr 20, 2020",1.50333
Australia,AUS,"Apr 21, 2020",1.20267
Australia,AUS,"Apr 22, 2020",0.79767
Australia,AUS,"Apr 23, 2020",0.54933
Australia,AUS,"Apr 24, 2020",0.54933
Australia,AUS,"Apr 25, 2020",0.523
Australia,AUS,"Apr 26, 2020",0.64033
Australia,AUS,"Apr 27, 2020",0.601
Australia,AUS,"Apr 28, 2020",0.49667
Australia,AUS,"Apr 29, 2020",0.45767
Australia,AUS,"Apr 30, 2020",0.43167
Australia,AUS,"May 1, 2020",0.48367
Australia,AUS,"May 2, 2020",0.379
Austria,AUT,"Feb 26, 2020",0.074
Austria,AUT,"Feb 27, 2020",0.074
Austria,AUT,"Feb 28, 2020",0.185
Austria,AUT,"Feb 29, 2020",0.185
Austria,AUT,"Mar 1, 2020",0.296
Austria,AUT,"Mar 2, 2020",0.333
Austria,AUT,"Mar 3, 2020",0.407
Austria,AUT,"Mar 4, 2020",0.518
Austria,AUT,"Mar 5, 2020",0.555
Austria,AUT,"Mar 6, 2020",0.851
Austria,AUT,"Mar 7, 2020",1.85033
Austria,AUT,"Mar 8, 2020",2.59067
Austria,AUT,"Mar 9, 2020",2.25767
Austria,AUT,"Mar 10, 2020",2.10967
Austria,AUT,"Mar 11, 2020",3.072
Austria,AUT,"Mar 12, 2020",5.32967
Austria,AUT,"Mar 13, 2020",8.51267
Austria,AUT,"Mar 14, 2020",11.91767
Austria,AUT,"Mar 15, 2020",15.13767
Austria,AUT,"Mar 16, 2020",18.46867
Austria,AUT,"Mar 17, 2020",18.94967
Austria,AUT,"Mar 18, 2020",25.05633
Austria,AUT,"Mar 19, 2020",29.09033
Austria,AUT,"Mar 20, 2020",43.67267
Austria,AUT,"Mar 21, 2020",48.74333
Austria,AUT,"Mar 22, 2020",51.001
Austria,AUT,"Mar 23, 2020",53.11067
Austria,AUT,"Mar 24, 2020",67.98867
Austria,AUT,"Mar 25, 2020",83.57033
Austria,AUT,"Mar 26, 2020",83.533
Austria,AUT,"Mar 27, 2020",94.11833
Austria,AUT,"Mar 28, 2020",89.38067
Austria,AUT,"Mar 29, 2020",88.93667
Austria,AUT,"Mar 30, 2020",66.027
Austria,AUT,"Mar 31, 2020",71.09767
Austria,AUT,"Apr 1, 2020",69.98733
Austria,AUT,"Apr 2, 2020",70.24633
Austria,AUT,"Apr 3, 2020",55.923
Austria,AUT,"Apr 4, 2020",49.70533
Austria,AUT,"Apr 5, 2020",39.04633
Austria,AUT,"Apr 6, 2020",31.60733
Austria,AUT,"Apr 7, 2020",28.57233
Austria,AUT,"Apr 8, 2020",32.34733
Austria,AUT,"Apr 9, 2020",36.49267
Austria,AUT,"Apr 10, 2020",35.19733
Austria,AUT,"Apr 11, 2020",34.05
Austria,AUT,"Apr 12, 2020",31.015
Austria,AUT,"Apr 13, 2020",25.50033
Austria,AUT,"Apr 14, 2020",17.876
Austria,AUT,"Apr 15, 2020",15.80333
Austria,AUT,"Apr 16, 2020",16.02533
Austria,AUT,"Apr 17, 2020",14.98933
Austria,AUT,"Apr 18, 2020",13.657
Austria,AUT,"Apr 19, 2020",10.80733
Austria,AUT,"Apr 20, 2020",9.697
Austria,AUT,"Apr 21, 2020",6.662
Austria,AUT,"Apr 22, 2020",6.329
Austria,AUT,"Apr 23, 2020",7.92033
Austria,AUT,"Apr 24, 2020",7.47633
Austria,AUT,"Apr 25, 2020",8.69767
Austria,AUT,"Apr 26, 2020",7.77233
Austria,AUT,"Apr 27, 2020",7.55033
Austria,AUT,"Apr 28, 2020",6.958
Austria,AUT,"Apr 29, 2020",6.662
Austria,AUT,"Apr 30, 2020",6.477
Austria,AUT,"May 1, 2020",7.43933
Austria,AUT,"May 2, 2020",8.03133
Azerbaijan,AZE,"Feb 29, 2020",0.033
Azerbaijan,AZE,"Mar 1, 2020",0.033
Azerbaijan,AZE,"Mar 2, 2020",0.09867
Azerbaijan,AZE,"Mar 3, 2020",0.0985
Azerbaijan,AZE,"Mar 4, 2020",0.197
Azerbaijan,AZE,"Mar 6, 2020",0.296
Azerbaijan,AZE,"Mar 7, 2020",0.296
Azerbaijan,AZE,"Mar 8, 2020",0.296
Azerbaijan,AZE,"Mar 9, 2020",0.296
Azerbaijan,AZE,"Mar 11, 2020",0.197
Azerbaijan,AZE,"Mar 12, 2020",0.197
Azerbaijan,AZE,"Mar 13, 2020",0.13133
Azerbaijan,AZE,"Mar 14, 2020",0.0985
Azerbaijan,AZE,"Mar 15, 2020",0.296
Azerbaijan,AZE,"Mar 16, 2020",0.296
Azerbaijan,AZE,"Mar 17, 2020",0.19733
Azerbaijan,AZE,"Mar 18, 2020",0.296
Azerbaijan,AZE,"Mar 19, 2020",0.49333
Azerbaijan,AZE,"Mar 20, 2020",0.822
Azerbaijan,AZE,"Mar 21, 2020",0.526
Azerbaijan,AZE,"Mar 22, 2020",0.62467
Azerbaijan,AZE,"Mar 23, 2020",0.69067
Azerbaijan,AZE,"Mar 24, 2020",0.92067
Azerbaijan,AZE,"Mar 25, 2020",1.11767
Azerbaijan,AZE,"Mar 26, 2020",0.92033
Azerbaijan,AZE,"Mar 27, 2020",1.64367
Azerbaijan,AZE,"Mar 28, 2020",2.56433
Azerbaijan,AZE,"Mar 29, 2020",2.926
Azerbaijan,AZE,"Mar 30, 2020",2.86033
Azerbaijan,AZE,"Mar 31, 2020",3.55067
Azerbaijan,AZE,"Apr 1, 2020",3.81367
Azerbaijan,AZE,"Apr 2, 2020",4.93133
Azerbaijan,AZE,"Apr 3, 2020",4.17533
Azerbaijan,AZE,"Apr 4, 2020",4.767
Azerbaijan,AZE,"Apr 5, 2020",5.326
Azerbaijan,AZE,"Apr 6, 2020",6.04933
Azerbaijan,AZE,"Apr 7, 2020",6.50967
Azerbaijan,AZE,"Apr 8, 2020",6.444
Azerbaijan,AZE,"Apr 9, 2020",7.82467
Azerbaijan,AZE,"Apr 10, 2020",9.36967
Azerbaijan,AZE,"Apr 11, 2020",9.008
Azerbaijan,AZE,"Apr 12, 2020",7.75867
Azerbaijan,AZE,"Apr 13, 2020",5.65467
Azerbaijan,AZE,"Apr 14, 2020",5.16133
Azerbaijan,AZE,"Apr 15, 2020",4.56967
Azerbaijan,AZE,"Apr 16, 2020",5.09567
Azerbaijan,AZE,"Apr 17, 2020",4.43833
Azerbaijan,AZE,"Apr 18, 2020",4.70133
Azerbaijan,AZE,"Apr 19, 2020",3.94533
Azerbaijan,AZE,"Apr 20, 2020",3.781
Azerbaijan,AZE,"Apr 21, 2020",3.15633
Azerbaijan,AZE,"Apr 22, 2020",3.518
Azerbaijan,AZE,"Apr 23, 2020",3.94533
Azerbaijan,AZE,"Apr 24, 2020",3.68233
Azerbaijan,AZE,"Apr 25, 2020",3.68233
Azerbaijan,AZE,"Apr 26, 2020",3.255
Azerbaijan,AZE,"Apr 27, 2020",3.18933
Azerbaijan,AZE,"Apr 28, 2020",2.82767
Azerbaijan,AZE,"Apr 29, 2020",3.28767
Azerbaijan,AZE,"Apr 30, 2020",3.978
Azerbaijan,AZE,"May 1, 2020",4.14233
Azerbaijan,AZE,"May 2, 2020",4.504
Bahamas,BHS,"Mar 16, 2020",2.543
Bahamas,BHS,"Mar 17, 2020",1.2715
Bahamas,BHS,"Mar 18, 2020",1.2715
Bahamas,BHS,"Mar 20, 2020",5.086
Bahamas,BHS,"Mar 21, 2020",3.8145
Bahamas,BHS,"Mar 22, 2020",2.543
Bahamas,BHS,"Mar 23, 2020",0.84767
Bahamas,BHS,"Mar 26, 2020",0.84767
Bahamas,BHS,"Mar 27, 2020",4.23833
Bahamas,BHS,"Mar 28, 2020",4.23833
Bahamas,BHS,"Mar 29, 2020",5.086
Bahamas,BHS,"Mar 30, 2020",4.23833
Bahamas,BHS,"Mar 31, 2020",4.23833
Bahamas,BHS,"Apr 1, 2020",3.39067
Bahamas,BHS,"Apr 2, 2020",5.93367
Bahamas,BHS,"Apr 3, 2020",8.47667
Bahamas,BHS,"Apr 4, 2020",7.629
Bahamas,BHS,"Apr 5, 2020",5.93367
Bahamas,BHS,"Apr 6, 2020",4.23833
Bahamas,BHS,"Apr 7, 2020",7.629
Bahamas,BHS,"Apr 8, 2020",6.78133
Bahamas,BHS,"Apr 9, 2020",9.32433
Bahamas,BHS,"Apr 10, 2020",6.78133
Bahamas,BHS,"Apr 11, 2020",5.086
Bahamas,BHS,"Apr 12, 2020",5.086
Bahamas,BHS,"Apr 13, 2020",5.086
Bahamas,BHS,"Apr 14, 2020",5.93367
Bahamas,BHS,"Apr 15, 2020",2.543
Bahamas,BHS,"Apr 16, 2020",5.086
Bahamas,BHS,"Apr 17, 2020",4.23833
Bahamas,BHS,"Apr 18, 2020",5.086
Bahamas,BHS,"Apr 19, 2020",4.23833
Bahamas,BHS,"Apr 20, 2020",5.086
Bahamas,BHS,"Apr 21, 2020",7.629
Bahamas,BHS,"Apr 22, 2020",5.93367
Bahamas,BHS,"Apr 23, 2020",8.47667
Bahamas,BHS,"Apr 24, 2020",6.78133
Bahamas,BHS,"Apr 25, 2020",6.78133
Bahamas,BHS,"Apr 26, 2020",6.78133
Bahamas,BHS,"Apr 27, 2020",6.78133
Bahamas,BHS,"Apr 28, 2020",5.93367
Bahamas,BHS,"Apr 29, 2020",1.69533
Bahamas,BHS,"May 1, 2020",0.84767
Bahamas,BHS,"May 2, 2020",1.69533
Bahrain,BHR,"Feb 24, 2020",0.196
Bahrain,BHR,"Feb 25, 2020",0.392
Bahrain,BHR,"Feb 26, 2020",4.50567
Bahrain,BHR,"Feb 27, 2020",6.26867
Bahrain,BHR,"Feb 28, 2020",6.07267
Bahrain,BHR,"Feb 29, 2020",2.93833
Bahrain,BHR,"Mar 1, 2020",1.567
Bahrain,BHR,"Mar 2, 2020",2.74233
Bahrain,BHR,"Mar 3, 2020",2.6445
Bahrain,BHR,"Mar 4, 2020",2.3505
Bahrain,BHR,"Mar 5, 2020",1.469
Bahrain,BHR,"Mar 6, 2020",0.97933
Bahrain,BHR,"Mar 7, 2020",1.37133
Bahrain,BHR,"Mar 8, 2020",2.155
Bahrain,BHR,"Mar 9, 2020",5.28933
Bahrain,BHR,"Mar 10, 2020",10.38267
Bahrain,BHR,"Mar 11, 2020",9.20733
Bahrain,BHR,"Mar 12, 2020",16.25967
Bahrain,BHR,"Mar 13, 2020",10.38267
Bahrain,BHR,"Mar 14, 2020",19.58967
Bahrain,BHR,"Mar 15, 2020",9.599
Bahrain,BHR,"Mar 16, 2020",10.18667
Bahrain,BHR,"Mar 17, 2020",2.155
Bahrain,BHR,"Mar 18, 2020",5.09333
Bahrain,BHR,"Mar 19, 2020",8.22767
Bahrain,BHR,"Mar 20, 2020",9.403
Bahrain,BHR,"Mar 21, 2020",9.403
Bahrain,BHR,"Mar 22, 2020",9.79467
Bahrain,BHR,"Mar 23, 2020",12.733
Bahrain,BHR,"Mar 24, 2020",10.578
Bahrain,BHR,"Mar 25, 2020",16.455
Bahrain,BHR,"Mar 26, 2020",16.651
Bahrain,BHR,"Mar 27, 2020",23.31167
Bahrain,BHR,"Mar 28, 2020",14.88833
Bahrain,BHR,"Mar 29, 2020",10.57867
Bahrain,BHR,"Mar 30, 2020",8.228
Bahrain,BHR,"Mar 31, 2020",9.599
Bahrain,BHR,"Apr 1, 2020",18.41433
Bahrain,BHR,"Apr 2, 2020",13.51667
Bahrain,BHR,"Apr 3, 2020",25.07467
Bahrain,BHR,"Apr 4, 2020",14.888
Bahrain,BHR,"Apr 5, 2020",23.31167
Bahrain,BHR,"Apr 6, 2020",11.166
Bahrain,BHR,"Apr 7, 2020",22.13633
Bahrain,BHR,"Apr 8, 2020",24.09533
Bahrain,BHR,"Apr 9, 2020",24.09533
Bahrain,BHR,"Apr 10, 2020",25.66233
Bahrain,BHR,"Apr 11, 2020",36.63233
Bahrain,BHR,"Apr 12, 2020",42.50933
Bahrain,BHR,"Apr 13, 2020",48.778
Bahrain,BHR,"Apr 14, 2020",71.11033
Bahrain,BHR,"Apr 15, 2020",95.59733
Bahrain,BHR,"Apr 16, 2020",105.19633
Bahrain,BHR,"Apr 17, 2020",66.409
Bahrain,BHR,"Apr 18, 2020",42.31367
Bahrain,BHR,"Apr 19, 2020",19.58967
Bahrain,BHR,"Apr 20, 2020",33.89
Bahrain,BHR,"Apr 21, 2020",31.931
Bahrain,BHR,"Apr 22, 2020",39.179
Bahrain,BHR,"Apr 23, 2020",26.24967
Bahrain,BHR,"Apr 24, 2020",60.72733
Bahrain,BHR,"Apr 25, 2020",106.763
Bahrain,BHR,"Apr 26, 2020",114.01133
Bahrain,BHR,"Apr 27, 2020",84.23533
Bahrain,BHR,"Apr 28, 2020",40.15867
Bahrain,BHR,"Apr 29, 2020",43.489
Bahrain,BHR,"Apr 30, 2020",53.67567
Bahrain,BHR,"May 1, 2020",62.09933
Bahrain,BHR,"May 2, 2020",70.32667
Bangladesh,BGD,"Mar 9, 2020",0.018
Bangladesh,BGD,"Mar 10, 2020",0.018
Bangladesh,BGD,"Mar 11, 2020",0.018
Bangladesh,BGD,"Mar 17, 2020",0.006
Bangladesh,BGD,"Mar 18, 2020",0.015
Bangladesh,BGD,"Mar 19, 2020",0.014
Bangladesh,BGD,"Mar 20, 2020",0.01
Bangladesh,BGD,"Mar 21, 2020",0.01833
Bangladesh,BGD,"Mar 22, 2020",0.02867
Bangladesh,BGD,"Mar 23, 2020",0.03467
Bangladesh,BGD,"Mar 24, 2020",0.03233
Bangladesh,BGD,"Mar 25, 2020",0.03
Bangladesh,BGD,"Mar 26, 2020",0.024
Bangladesh,BGD,"Mar 27, 2020",0.03033
Bangladesh,BGD,"Mar 28, 2020",0.01833
Bangladesh,BGD,"Mar 29, 2020",0.01833
Bangladesh,BGD,"Mar 30, 2020",0.002
Bangladesh,BGD,"Mar 31, 2020",0.002
Bangladesh,BGD,"Apr 1, 2020",0.006
Bangladesh,BGD,"Apr 2, 2020",0.01
Bangladesh,BGD,"Apr 3, 2020",0.014
Bangladesh,BGD,"Apr 4, 2020",0.02
Bangladesh,BGD,"Apr 5, 2020",0.03233
Bangladesh,BGD,"Apr 6, 2020",0.06467
Bangladesh,BGD,"Apr 7, 2020",0.12567
Bangladesh,BGD,"Apr 8, 2020",0.19033
Bangladesh,BGD,"Apr 9, 2020",0.26333
Bangladesh,BGD,"Apr 10, 2020",0.419
Bangladesh,BGD,"Apr 11, 2020",0.52633
Bangladesh,BGD,"Apr 12, 2020",0.53433
Bangladesh,BGD,"Apr 13, 2020",0.589
Bangladesh,BGD,"Apr 14, 2020",0.767
Bangladesh,BGD,"Apr 15, 2020",1.07267
Bangladesh,BGD,"Apr 16, 2020",1.23467
Bangladesh,BGD,"Apr 17, 2020",1.55667
Bangladesh,BGD,"Apr 18, 2020",1.672
Bangladesh,BGD,"Apr 19, 2020",1.848
Bangladesh,BGD,"Apr 20, 2020",1.789
Bangladesh,BGD,"Apr 21, 2020",2.24633
Bangladesh,BGD,"Apr 22, 2020",2.50533
Bangladesh,BGD,"Apr 23, 2020",2.66333
Bangladesh,BGD,"Apr 24, 2020",2.50567
Bangladesh,BGD,"Apr 25, 2020",2.64533
Bangladesh,BGD,"Apr 26, 2020",2.48133
Bangladesh,BGD,"Apr 27, 2020",2.48933
Bangladesh,BGD,"Apr 28, 2020",2.47733
Bangladesh,BGD,"Apr 29, 2020",2.96333
Bangladesh,BGD,"Apr 30, 2020",3.41467
Bangladesh,BGD,"May 1, 2020",3.55033
Bangladesh,BGD,"May 2, 2020",3.59467
Barbados,BRB,"Mar 18, 2020",3.48
Barbados,BRB,"Mar 19, 2020",1.74
Barbados,BRB,"Mar 20, 2020",2.32
Barbados,BRB,"Mar 21, 2020",5.79967
Barbados,BRB,"Mar 22, 2020",15.07933
Barbados,BRB,"Mar 23, 2020",17.399
Barbados,BRB,"Mar 24, 2020",12.75933
Barbados,BRB,"Mar 25, 2020",4.63967
Barbados,BRB,"Mar 26, 2020",1.16
Barbados,BRB,"Mar 27, 2020",8.11967
Barbados,BRB,"Mar 28, 2020",6.95967
Barbados,BRB,"Mar 29, 2020",9.27967
Barbados,BRB,"Mar 30, 2020",10.43967
Barbados,BRB,"Mar 31, 2020",11.59967
Barbados,BRB,"Apr 1, 2020",9.27967
Barbados,BRB,"Apr 2, 2020",13.91933
Barbados,BRB,"Apr 3, 2020",12.75933
Barbados,BRB,"Apr 4, 2020",12.75933
Barbados,BRB,"Apr 5, 2020",6.95967
Barbados,BRB,"Apr 6, 2020",12.75933
Barbados,BRB,"Apr 7, 2020",17.399
Barbados,BRB,"Apr 8, 2020",13.919
Barbados,BRB,"Apr 9, 2020",8.11933
Barbados,BRB,"Apr 10, 2020",6.95933
Barbados,BRB,"Apr 11, 2020",4.63967
Barbados,BRB,"Apr 12, 2020",5.79967
Barbados,BRB,"Apr 13, 2020",5.79967
Barbados,BRB,"Apr 14, 2020",5.79967
Barbados,BRB,"Apr 15, 2020",5.79967
Barbados,BRB,"Apr 16, 2020",4.64
Barbados,BRB,"Apr 17, 2020",3.48
Barbados,BRB,"Apr 18, 2020",2.32
Barbados,BRB,"Apr 23, 2020",1.16
Barbados,BRB,"Apr 24, 2020",1.16
Barbados,BRB,"Apr 25, 2020",1.16
Barbados,BRB,"Apr 26, 2020",3.47967
Barbados,BRB,"Apr 27, 2020",3.47967
Barbados,BRB,"Apr 28, 2020",4.63967
Barbados,BRB,"Apr 29, 2020",1.16
Barbados,BRB,"Apr 30, 2020",1.16
Barbados,BRB,"May 1, 2020",1.16
Barbados,BRB,"May 2, 2020",1.16
Belarus,BLR,"Feb 28, 2020",0.03533
Belarus,BLR,"Feb 29, 2020",0.03533
Belarus,BLR,"Mar 1, 2020",0.03533
Belarus,BLR,"Mar 4, 2020",0.1585
Belarus,BLR,"Mar 5, 2020",0.2645
Belarus,BLR,"Mar 6, 2020",0.2645
Belarus,BLR,"Mar 7, 2020",0.212
Belarus,BLR,"Mar 11, 2020",0.317
Belarus,BLR,"Mar 12, 2020",0.317
Belarus,BLR,"Mar 13, 2020",0.52867
Belarus,BLR,"Mar 14, 2020",0.6345
Belarus,BLR,"Mar 15, 2020",0.952
Belarus,BLR,"Mar 16, 2020",0.635
Belarus,BLR,"Mar 17, 2020",0.7935
Belarus,BLR,"Mar 18, 2020",0.529
Belarus,BLR,"Mar 19, 2020",0.67
Belarus,BLR,"Mar 20, 2020",0.74067
Belarus,BLR,"Mar 21, 2020",0.74067
Belarus,BLR,"Mar 22, 2020",1.05833
Belarus,BLR,"Mar 23, 2020",0.67033
Belarus,BLR,"Mar 24, 2020",0.84667
Belarus,BLR,"Mar 25, 2020",0.17633
Belarus,BLR,"Mar 26, 2020",0.35267
Belarus,BLR,"Mar 27, 2020",0.17633
Belarus,BLR,"Mar 28, 2020",0.45867
Belarus,BLR,"Mar 29, 2020",0.28233
Belarus,BLR,"Mar 30, 2020",0.28233
Belarus,BLR,"Mar 31, 2020",0.388
Belarus,BLR,"Apr 1, 2020",2.046
Belarus,BLR,"Apr 2, 2020",2.046
Belarus,BLR,"Apr 3, 2020",5.256
Belarus,BLR,"Apr 4, 2020",7.01967
Belarus,BLR,"Apr 5, 2020",8.53667
Belarus,BLR,"Apr 6, 2020",10.93567
Belarus,BLR,"Apr 7, 2020",12.31167
Belarus,BLR,"Apr 8, 2020",16.474
Belarus,BLR,"Apr 9, 2020",17.70867
Belarus,BLR,"Apr 10, 2020",27.727
Belarus,BLR,"Apr 11, 2020",39.50933
Belarus,BLR,"Apr 12, 2020",40.92033
Belarus,BLR,"Apr 13, 2020",38.52133
Belarus,BLR,"Apr 14, 2020",33.08867
Belarus,BLR,"Apr 15, 2020",37.216
Belarus,BLR,"Apr 16, 2020",40.56733
Belarus,BLR,"Apr 17, 2020",45.32967
Belarus,BLR,"Apr 18, 2020",52.84333
Belarus,BLR,"Apr 19, 2020",37.075
Belarus,BLR,"Apr 20, 2020",20.28367
Belarus,BLR,"Apr 21, 2020",52.38467
Belarus,BLR,"Apr 22, 2020",68.57633
Belarus,BLR,"Apr 23, 2020",88.26033
Belarus,BLR,"Apr 24, 2020",62.015
Belarus,BLR,"Apr 25, 2020",72.31567
Belarus,BLR,"Apr 26, 2020",81.452
Belarus,BLR,"Apr 27, 2020",86.10867
Belarus,BLR,"Apr 28, 2020",88.75433
Belarus,BLR,"Apr 29, 2020",92.35267
Belarus,BLR,"Apr 30, 2020",95.88
Belarus,BLR,"May 1, 2020",96.58533
Belarus,BLR,"May 2, 2020",95.56233
Belgium,BEL,"Feb 4, 2020",0.02867
Belgium,BEL,"Feb 5, 2020",0.02867
Belgium,BEL,"Feb 6, 2020",0.02867
Belgium,BEL,"Mar 2, 2020",0.02867
Belgium,BEL,"Mar 3, 2020",0.20133
Belgium,BEL,"Mar 4, 2020",0.345
Belgium,BEL,"Mar 5, 2020",0.604
Belgium,BEL,"Mar 6, 2020",1.208
Belgium,BEL,"Mar 7, 2020",2.76133
Belgium,BEL,"Mar 8, 2020",4.19933
Belgium,BEL,"Mar 9, 2020",4.31433
Belgium,BEL,"Mar 10, 2020",3.739
Belgium,BEL,"Mar 11, 2020",2.81867
Belgium,BEL,"Mar 12, 2020",3.27867
Belgium,BEL,"Mar 13, 2020",4.60167
Belgium,BEL,"Mar 14, 2020",8.398
Belgium,BEL,"Mar 15, 2020",10.78533
Belgium,BEL,"Mar 16, 2020",14.00667
Belgium,BEL,"Mar 17, 2020",15.12867
Belgium,BEL,"Mar 18, 2020",15.934
Belgium,BEL,"Mar 19, 2020",17.257
Belgium,BEL,"Mar 20, 2020",20.42067
Belgium,BEL,"Mar 21, 2020",29.164
Belgium,BEL,"Mar 22, 2020",38.224
Belgium,BEL,"Mar 23, 2020",46.191
Belgium,BEL,"Mar 24, 2020",42.73967
Belgium,BEL,"Mar 25, 2020",41.819
Belgium,BEL,"Mar 26, 2020",44.17733
Belgium,BEL,"Mar 27, 2020",71.67333
Belgium,BEL,"Mar 28, 2020",86.71567
Belgium,BEL,"Mar 29, 2020",120.71167
Belgium,BEL,"Mar 30, 2020",132.33133
Belgium,BEL,"Mar 31, 2020",132.734
Belgium,BEL,"Apr 1, 2020",104.72033
Belgium,BEL,"Apr 2, 2020",89.96567
Belgium,BEL,"Apr 3, 2020",99.198
Belgium,BEL,"Apr 4, 2020",114.90167
Belgium,BEL,"Apr 5, 2020",128.477
Belgium,BEL,"Apr 6, 2020",124.91067
Belgium,BEL,"Apr 7, 2020",116.311
