Date,State,District,Confirmed,Recovered,Deceased,Migrated,Tested
2020-04-26,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-26,Chhattisgarh,Durg,1,1,0,0,
2020-04-26,Chhattisgarh,Korba,28,24,0,0,
2020-04-26,Chhattisgarh,Raipur,6,5,0,0,
2020-04-26,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-26,Delhi,Delhi,2918,877,54,0,37613
2020-04-26,Goa,North Goa,6,6,0,0,
2020-04-26,Goa,South Goa,1,1,0,0,
2020-04-26,Gujarat,Ahmedabad,2181,140,104,0,
2020-04-26,Gujarat,Anand,49,14,3,0,
2020-04-26,Gujarat,Aravalli,18,0,1,0,
2020-04-26,Gujarat,Banaskantha,28,1,0,0,
2020-04-26,Gujarat,Bharuch,29,14,2,0,
2020-04-26,Gujarat,Bhavnagar,40,18,5,0,
2020-04-26,Gujarat,Botad,12,0,1,0,
2020-04-26,Gujarat,Chhota Udaipur,13,3,0,0,
2020-04-26,Gujarat,Dahod,4,1,0,0,
2020-04-26,Gujarat,Dang,1,0,0,0,
2020-04-26,Gujarat,Gandhinagar,25,12,2,0,
2020-04-26,Gujarat,Gir Somnath,3,2,0,0,
2020-04-26,Gujarat,Jamnagar,1,0,1,0,
2020-04-26,Gujarat,Kheda,6,1,0,0,
2020-04-26,Gujarat,Kutch,6,3,1,0,
2020-04-26,Gujarat,Mahisagar,10,0,0,0,
2020-04-26,Gujarat,Mehsana,7,2,0,0,
2020-04-26,Gujarat,Morbi,1,0,0,0,
2020-04-26,Gujarat,Narmada,12,0,0,0,
2020-04-26,Gujarat,Navsari,3,0,0,0,
2020-04-26,Gujarat,Panchmahal,17,0,2,0,
2020-04-26,Gujarat,Patan,17,11,1,0,
2020-04-26,Gujarat,Porbandar,3,3,0,0,
2020-04-26,Gujarat,Rajkot,45,14,0,0,
2020-04-26,Gujarat,Sabarkantha,3,2,0,0,
2020-04-26,Gujarat,Surat,526,16,15,0,
2020-04-26,Gujarat,Surendranagar,1,0,0,0,
2020-04-26,Gujarat,Tapi,1,0,0,0,
2020-04-26,Gujarat,Vadodara,234,56,12,0,
2020-04-26,Gujarat,Valsad,5,0,1,0,
2020-04-26,Himachal Pradesh,Chamba,6,4,0,0,
2020-04-26,Himachal Pradesh,Hamirpur,2,0,0,0,
2020-04-26,Himachal Pradesh,Kangra,5,3,1,0,
2020-04-26,Himachal Pradesh,Sirmaur,2,1,0,0,
2020-04-26,Himachal Pradesh,Solan,9,3,1,0,
2020-04-26,Himachal Pradesh,Una,16,11,0,0,
2020-04-26,Haryana,Ambala,13,10,1,0,
2020-04-26,Haryana,Bhiwani,3,2,0,0,
2020-04-26,Haryana,Charkhi Dadri,1,1,0,0,
2020-04-26,Haryana,Faridabad,45,29,0,0,
2020-04-26,Haryana,Fatehabad,1,1,0,0,
2020-04-26,Haryana,Gurugram,51,35,0,0,
2020-04-26,Haryana,Hisar,4,2,0,0,
2020-04-26,Haryana,Italians,14,14,0,0,
2020-04-26,Haryana,Jind,2,2,0,0,
2020-04-26,Haryana,Kaithal,2,2,0,0,
2020-04-26,Haryana,Karnal,6,5,1,0,
2020-04-26,Haryana,Kurukshetra,2,2,0,0,
2020-04-26,Haryana,Nuh,57,39,0,0,
2020-04-26,Haryana,Palwal,34,29,0,0,
2020-04-26,Haryana,Panchkula,18,10,0,0,
2020-04-26,Haryana,Panipat,12,5,0,0,
2020-04-26,Haryana,Rohtak,4,0,1,0,
2020-04-26,Haryana,Sirsa,4,4,0,0,
2020-04-26,Haryana,Sonipat,20,4,0,0,
2020-04-26,Haryana,Yamunanagar,3,3,0,0,
2020-04-26,Jharkhand,Bokaro,10,4,1,0,
2020-04-26,Jharkhand,Deoghar,2,0,0,0,
2020-04-26,Jharkhand,Dhanbad,2,0,0,0,
2020-04-26,Jharkhand,Garhwa,3,0,0,0,
2020-04-26,Jharkhand,Giridih,1,0,0,0,
2020-04-26,Jharkhand,Hazaribagh,3,2,0,0,
2020-04-26,Jharkhand,Koderma,1,0,0,0,
2020-04-26,Jharkhand,Palamu,3,0,0,0,
2020-04-26,Jharkhand,Ranchi,55,6,2,0,
2020-04-26,Jharkhand,Simdega,2,1,0,0,
2020-04-26,Jammu and Kashmir,Anantnag,48,0,0,0,
2020-04-26,Jammu and Kashmir,Bandipora,124,23,1,0,
2020-04-26,Jammu and Kashmir,Baramulla,62,17,3,0,
2020-04-26,Jammu and Kashmir,Budgam,14,9,0,0,
2020-04-26,Jammu and Kashmir,Ganderbal,14,2,0,0,
2020-04-26,Jammu and Kashmir,Jammu,26,14,0,0,
2020-04-26,Jammu and Kashmir,Kathua,1,0,0,0,
2020-04-26,Jammu and Kashmir,Kishtwar,1,1,0,0,
2020-04-26,Jammu and Kashmir,Kulgam,6,0,0,0,
2020-04-26,Jammu and Kashmir,Kupwara,47,8,0,0,
2020-04-26,Jammu and Kashmir,Pulwama,3,3,0,0,
2020-04-26,Jammu and Kashmir,Rajouri,4,3,0,0,
2020-04-26,Jammu and Kashmir,Ramban,1,0,0,0,
2020-04-26,Jammu and Kashmir,Samba,4,0,0,0,
2020-04-26,Jammu and Kashmir,Shopiyan,63,11,0,0,
2020-04-26,Jammu and Kashmir,Srinagar,85,37,1,0,
2020-04-26,Jammu and Kashmir,Udhampur,20,9,1,0,
2020-04-26,Karnataka,Bagalkote,24,6,1,0,
2020-04-26,Karnataka,Ballari,13,5,0,0,
2020-04-26,Karnataka,Belagavi,52,6,1,0,
2020-04-26,Karnataka,Bengaluru Rural,6,5,0,0,
2020-04-26,Karnataka,Bengaluru Urban,129,53,5,0,
2020-04-26,Karnataka,Bidar,14,8,0,0,
2020-04-26,Karnataka,Chikkaballapura,18,11,2,0,
2020-04-26,Karnataka,Chitradurga,1,1,0,0,
2020-04-26,Karnataka,Dakshina Kannada,13,6,2,0,
2020-04-26,Karnataka,Davanagere,2,2,0,0,
2020-04-26,Karnataka,Dharwad,9,2,0,0,
2020-04-26,Karnataka,Gadag,4,0,1,0,
2020-04-26,Karnataka,Kalaburagi,38,7,4,0,
2020-04-26,Karnataka,Kodagu,1,1,0,0,
2020-04-26,Karnataka,Mandya,16,4,0,0,
2020-04-26,Karnataka,Mysuru,87,36,0,0,
2020-04-26,Karnataka,Other State,20,15,0,0,
2020-04-26,Karnataka,Tumakuru,3,1,1,0,
2020-04-26,Karnataka,Udupi,3,3,0,0,
2020-04-26,Karnataka,Uttara Kannada,11,10,0,0,
2020-04-26,Karnataka,Vijayapura,39,0,2,0,
2020-04-26,Kerala,Alappuzha,5,5,0,0,
2020-04-26,Kerala,Ernakulam,24,21,1,0,
2020-04-26,Kerala,Idukki,20,10,0,0,
2020-04-26,Kerala,Kannur,111,55,1,0,
2020-04-26,Kerala,Kasaragod,175,161,0,0,
2020-04-26,Kerala,Kollam,14,5,0,0,
2020-04-26,Kerala,Kottayam,14,3,0,0,
2020-04-26,Kerala,Kozhikode,24,13,0,0,
2020-04-26,Kerala,Malappuram,22,19,1,0,
2020-04-26,Kerala,Palakkad,12,7,0,0,
2020-04-26,Kerala,Pathanamthitta,17,14,0,0,
2020-04-26,Kerala,Thiruvananthapuram,15,13,1,0,
2020-04-26,Kerala,Thrissur,13,13,0,0,
2020-04-26,Kerala,Wayanad,3,3,0,0,
2020-04-26,Ladakh,Kargil,5,4,0,0,
2020-04-26,Ladakh,Leh,15,12,0,0,
2020-04-26,Maharashtra,Ahmednagar,36,22,2,0,
2020-04-26,Maharashtra,Akola,29,7,1,0,
2020-04-26,Maharashtra,Amravati,20,4,1,0,
2020-04-26,Maharashtra,Aurangabad,50,22,5,0,2431
2020-04-26,Maharashtra,Beed,1,1,0,0,
2020-04-26,Maharashtra,Buldhana,21,14,1,0,
2020-04-26,Maharashtra,Chandrapur,2,2,0,0,
2020-04-26,Maharashtra,Dhule,25,0,3,0,
2020-04-26,Maharashtra,Gondia,1,1,0,0,
2020-04-26,Maharashtra,Hingoli,8,1,0,0,
2020-04-26,Maharashtra,Jalgaon,19,1,4,0,
2020-04-26,Maharashtra,Jalna,2,0,0,0,
2020-04-26,Maharashtra,Kolhapur,10,4,0,0,
2020-04-26,Maharashtra,Latur,9,8,1,0,
2020-04-26,Maharashtra,Mumbai,5407,641,204,0,
2020-04-26,Maharashtra,Nagpur,107,20,1,0,
2020-04-26,Maharashtra,Nanded,1,0,0,0,
2020-04-26,Maharashtra,Nandurbar,11,0,1,0,
2020-04-26,Maharashtra,Nashik,131,2,12,0,
2020-04-26,Maharashtra,Osmanabad,3,3,0,0,
2020-04-26,Maharashtra,Other State,25,0,2,0,
2020-04-26,Maharashtra,Palghar,141,35,4,0,
2020-04-26,Maharashtra,Parbhani,1,0,0,0,
2020-04-26,Maharashtra,Pune,1052,210,76,0,
2020-04-26,Maharashtra,Raigad,57,20,1,0,
2020-04-26,Maharashtra,Ratnagiri,8,5,1,0,
2020-04-26,Maharashtra,Sangli,27,25,1,0,
2020-04-26,Maharashtra,Satara,29,3,2,0,
2020-04-26,Maharashtra,Sindhudurg,1,1,0,0,
2020-04-26,Maharashtra,Solapur,47,0,5,0,
2020-04-26,Maharashtra,Thane,738,125,14,0,
2020-04-26,Maharashtra,Washim,1,1,0,0,
2020-04-26,Maharashtra,Yavatmal,48,10,0,0,
2020-04-26,Meghalaya,East Khasi Hills,12,0,1,0,
2020-04-26,Manipur,Imphal East,1,1,0,0,
2020-04-26,Manipur,Imphal West,1,1,0,0,
2020-04-26,Madhya Pradesh,Agar Malwa,11,0,1,0,
2020-04-26,Madhya Pradesh,Alirajpur,3,0,0,0,
2020-04-26,Madhya Pradesh,Barwani,24,7,0,0,
2020-04-26,Madhya Pradesh,Betul,1,0,0,0,
2020-04-26,Madhya Pradesh,Bhopal,415,104,9,0,
2020-04-26,Madhya Pradesh,Chhindwara,5,0,1,0,
2020-04-26,Madhya Pradesh,Dewas,23,4,6,0,
2020-04-26,Madhya Pradesh,Dhar,36,0,1,0,
2020-04-26,Madhya Pradesh,Dindori,1,0,0,0,
2020-04-26,Madhya Pradesh,Gwalior,4,2,0,0,
2020-04-26,Madhya Pradesh,Hoshangabad,32,9,2,0,
2020-04-26,Madhya Pradesh,Indore,1176,107,57,0,
2020-04-26,Madhya Pradesh,Jabalpur,59,7,1,0,
2020-04-26,Madhya Pradesh,Khandwa,36,12,1,0,
2020-04-26,Madhya Pradesh,Khargone,61,12,6,0,
2020-04-26,Madhya Pradesh,Mandsaur,9,0,1,0,
2020-04-26,Madhya Pradesh,Morena,13,13,0,0,
2020-04-26,Madhya Pradesh,Other Region,2,0,0,0,
2020-04-26,Madhya Pradesh,Raisen,28,1,0,0,
2020-04-26,Madhya Pradesh,Ratlam,13,0,0,0,
2020-04-26,Madhya Pradesh,Sagar,5,1,0,0,
2020-04-26,Madhya Pradesh,Shajapur,6,1,0,0,
2020-04-26,Madhya Pradesh,Sheopur,4,2,0,0,
2020-04-26,Madhya Pradesh,Shivpuri,2,2,0,0,
2020-04-26,Madhya Pradesh,Tikamgarh,2,0,0,0,
2020-04-26,Madhya Pradesh,Ujjain,106,5,17,0,
2020-04-26,Madhya Pradesh,Vidisha,13,13,0,0,
2020-04-26,Mizoram,Aizawl,1,0,0,0,
2020-04-26,Odisha,Balasore,10,0,0,0,
2020-04-26,Odisha,Bhadrak,16,2,0,0,
2020-04-26,Odisha,Cuttack,1,1,0,0,
2020-04-26,Odisha,Dhenkanal,1,1,0,0,
2020-04-26,Odisha,Jajpur,18,1,0,0,
2020-04-26,Odisha,Kalahandi,2,2,0,0,
2020-04-26,Odisha,Kendrapara,2,1,0,0,
2020-04-26,Odisha,Khordha,46,23,1,0,
2020-04-26,Odisha,Puri,1,1,0,0,
2020-04-26,Odisha,Sundargarh,6,3,0,0,
2020-04-26,Punjab,Amritsar,14,1,2,0,
2020-04-26,Punjab,Barnala,2,1,1,0,
2020-04-26,Punjab,Faridkot,3,1,0,0,
2020-04-26,Punjab,Fatehgarh Sahib,2,2,0,0,
2020-04-26,Punjab,Ferozepur,1,0,0,0,
2020-04-26,Punjab,Gurdaspur,1,0,1,0,
2020-04-26,Punjab,Hoshiarpur,7,5,1,0,
2020-04-26,Punjab,Jalandhar,78,7,3,0,
2020-04-26,Punjab,Kapurthala,3,2,1,0,
2020-04-26,Punjab,Ludhiana,18,4,4,0,
2020-04-26,Punjab,Mansa,13,3,0,0,
2020-04-26,Punjab,Moga,4,4,0,0,
2020-04-26,Punjab,Pathankot,25,9,1,0,
2020-04-26,Punjab,Patiala,61,1,0,0,
2020-04-26,Punjab,Rupnagar,3,2,1,0,
2020-04-26,Punjab,S.A.S. Nagar,63,22,2,0,
2020-04-26,Punjab,Sangrur,3,2,0,0,
2020-04-26,Punjab,Shahid Bhagat Singh Nagar,20,18,1,0,
2020-04-26,Punjab,Sri Muktsar Sahib,1,0,0,0,
2020-04-26,Puducherry,Mahe,1,1,0,0,
2020-04-26,Puducherry,Puducherry,7,3,0,0,
2020-04-26,Rajasthan,Ajmer,123,5,0,0,
2020-04-26,Rajasthan,Alwar,7,4,1,0,
2020-04-26,Rajasthan,Banswara,62,21,0,0,
2020-04-26,Rajasthan,Barmer,2,1,0,0,
2020-04-26,Rajasthan,Bharatpur,110,5,1,0,
2020-04-26,Rajasthan,Bhilwara,33,30,2,0,
2020-04-26,Rajasthan,Bikaner,37,32,1,0,
2020-04-26,Rajasthan,Chittorgarh,1,0,0,0,
2020-04-26,Rajasthan,Churu,14,11,0,0,
2020-04-26,Rajasthan,Dausa,21,7,0,0,
2020-04-26,Rajasthan,Dholpur,5,1,0,0,
2020-04-26,Rajasthan,Dungarpur,6,5,0,0,
2020-04-26,Rajasthan,Evacuees,61,25,0,0,
2020-04-26,Rajasthan,Hanumangarh,11,2,0,0,
2020-04-26,Rajasthan,Italians,2,2,0,0,
2020-04-26,Rajasthan,Jaipur,808,222,21,0,17852
2020-04-26,Rajasthan,Jaisalmer,34,26,0,0,
2020-04-26,Rajasthan,Jhalawar,30,16,0,0,
2020-04-26,Rajasthan,Jhunjhunu,42,32,0,0,
2020-04-26,Rajasthan,Jodhpur,364,50,5,0,14436
2020-04-26,Rajasthan,Karauli,3,2,0,0,
2020-04-26,Rajasthan,Kota,158,80,4,0,
2020-04-26,Rajasthan,Nagaur,113,7,1,0,
2020-04-26,Rajasthan,Other State,0,2,2,0,
2020-04-26,Rajasthan,Pali,2,2,0,0,
2020-04-26,Rajasthan,Pratapgarh,2,2,0,0,
2020-04-26,Rajasthan,Rajsamand,1,0,0,0,
2020-04-26,Rajasthan,Sawai Madhopur,8,0,0,0,
2020-04-26,Rajasthan,Sikar,5,1,2,0,
2020-04-26,Rajasthan,Tonk,115,32,1,0,
2020-04-26,Rajasthan,Udaipur,5,4,0,0,1518
2020-04-26,Telangana,Unknown,1001,316,25,0,14962
2020-04-26,Tamil Nadu,Ariyalur,5,2,0,0,
2020-04-26,Tamil Nadu,Chengalpattu,55,40,2,0,
2020-04-26,Tamil Nadu,Chennai,528,161,12,0,
2020-04-26,Tamil Nadu,Coimbatore,141,94,0,0,
2020-04-26,Tamil Nadu,Cuddalore,26,18,0,0,
2020-04-26,Tamil Nadu,Dharmapuri,1,0,0,0,
2020-04-26,Tamil Nadu,Dindigul,80,62,1,0,
2020-04-26,Tamil Nadu,Erode,70,64,1,0,
2020-04-26,Tamil Nadu,Kallakurichi,6,3,0,0,
2020-04-26,Tamil Nadu,Kancheepuram,18,7,1,0,
2020-04-26,Tamil Nadu,Kanyakumari,16,6,0,0,
2020-04-26,Tamil Nadu,Karur,41,41,0,0,
2020-04-26,Tamil Nadu,Madurai,75,8,2,0,
2020-04-26,Tamil Nadu,Nagapattinam,44,28,0,0,
2020-04-26,Tamil Nadu,Namakkal,59,45,0,0,
2020-04-26,Tamil Nadu,Nilgiris,9,9,0,0,
2020-04-26,Tamil Nadu,Perambalur,7,1,0,0,
2020-04-26,Tamil Nadu,Pudukkottai,1,0,0,0,
2020-04-26,Tamil Nadu,Ramanathapuram,15,7,0,0,
2020-04-26,Tamil Nadu,Ranipet,38,32,0,0,
2020-04-26,Tamil Nadu,Salem,31,6,0,0,
2020-04-26,Tamil Nadu,Sivaganga,12,0,0,0,
2020-04-26,Tamil Nadu,Tenkasi,35,2,0,0,
2020-04-26,Tamil Nadu,Thanjavur,54,23,0,0,
2020-04-26,Tamil Nadu,Theni,44,35,1,0,
2020-04-26,Tamil Nadu,Thiruvallur,54,14,0,0,
2020-04-26,Tamil Nadu,Thiruvarur,30,8,0,0,
2020-04-26,Tamil Nadu,Thoothukkudi,27,23,2,0,
2020-04-26,Tamil Nadu,Tiruchirappalli,51,42,0,0,
2020-04-26,Tamil Nadu,Tirunelveli,65,53,0,0,
2020-04-26,Tamil Nadu,Tirupathur,18,17,0,0,
2020-04-26,Tamil Nadu,Tiruppur,112,83,0,0,
2020-04-26,Tamil Nadu,Tiruvannamalai,11,10,0,0,
2020-04-26,Tamil Nadu,Unknown,0,25,-1,0,
2020-04-26,Tamil Nadu,Vellore,23,13,1,0,
2020-04-26,Tamil Nadu,Viluppuram,51,22,2,0,
2020-04-26,Tamil Nadu,Virudhunagar,32,16,0,0,
2020-04-26,Tripura,Gomati,1,1,0,0,
2020-04-26,Tripura,North Tripura,1,1,0,0,
2020-04-26,Uttar Pradesh,Agra,372,49,10,0,
2020-04-26,Uttar Pradesh,Aligarh,13,0,1,0,
2020-04-26,Uttar Pradesh,Amroha,25,0,0,0,
2020-04-26,Uttar Pradesh,Auraiya,10,0,0,0,
2020-04-26,Uttar Pradesh,Ayodhya,1,0,0,0,
2020-04-26,Uttar Pradesh,Azamgarh,8,3,0,0,
2020-04-26,Uttar Pradesh,Baghpat,15,1,0,0,
2020-04-26,Uttar Pradesh,Bahraich,9,0,0,0,
2020-04-26,Uttar Pradesh,Balrampur,1,0,0,0,
2020-04-26,Uttar Pradesh,Banda,3,0,0,0,
2020-04-26,Uttar Pradesh,Barabanki,1,1,0,0,
2020-04-26,Uttar Pradesh,Bareilly,6,6,0,0,
2020-04-26,Uttar Pradesh,Basti,23,5,1,0,
2020-04-26,Uttar Pradesh,Bhadohi,1,0,0,0,
2020-04-26,Uttar Pradesh,Bijnor,29,0,0,0,
2020-04-26,Uttar Pradesh,Budaun,14,1,0,0,
2020-04-26,Uttar Pradesh,Bulandshahr,38,5,1,0,
2020-04-26,Uttar Pradesh,Etah,3,0,0,0,
2020-04-26,Uttar Pradesh,Etawah,2,0,0,0,
2020-04-26,Uttar Pradesh,Firozabad,83,3,1,0,
2020-04-26,Uttar Pradesh,Gautam Buddha Nagar,117,71,0,0,
2020-04-26,Uttar Pradesh,Ghaziabad,58,16,0,0,
2020-04-26,Uttar Pradesh,Ghazipur,6,5,0,0,
2020-04-26,Uttar Pradesh,Gonda,1,0,0,0,
2020-04-26,Uttar Pradesh,Hapur,25,0,0,0,
2020-04-26,Uttar Pradesh,Hardoi,2,2,0,0,
2020-04-26,Uttar Pradesh,Hathras,4,4,0,0,
2020-04-26,Uttar Pradesh,Jalaun,1,0,0,0,
2020-04-26,Uttar Pradesh,Jaunpur,5,4,0,0,
2020-04-26,Uttar Pradesh,Kannauj,7,0,0,0,
2020-04-26,Uttar Pradesh,Kanpur Nagar,170,7,3,0,
2020-04-26,Uttar Pradesh,Kasganj,3,0,0,0,
2020-04-26,Uttar Pradesh,Kaushambi,2,2,0,0,
2020-04-26,Uttar Pradesh,Lakhimpur Kheri,4,4,0,0,
2020-04-26,Uttar Pradesh,Lucknow,194,30,1,0,
2020-04-26,Uttar Pradesh,Maharajganj,6,6,0,0,
2020-04-26,Uttar Pradesh,Mainpuri,5,0,0,0,
2020-04-26,Uttar Pradesh,Mathura,10,0,0,0,
2020-04-26,Uttar Pradesh,Mau,1,0,0,0,
2020-04-26,Uttar Pradesh,Meerut,89,36,5,0,
2020-04-26,Uttar Pradesh,Mirzapur,3,0,0,0,
2020-04-26,Uttar Pradesh,Moradabad,101,1,6,0,
2020-04-26,Uttar Pradesh,Muzaffarnagar,18,3,0,0,
2020-04-26,Uttar Pradesh,Pilibhit,2,2,0,0,
2020-04-26,Uttar Pradesh,Pratapgarh,6,6,0,0,
2020-04-26,Uttar Pradesh,Prayagraj,4,1,0,0,
2020-04-26,Uttar Pradesh,Rae Bareli,43,0,0,0,
2020-04-26,Uttar Pradesh,Rampur,20,4,0,0,
2020-04-26,Uttar Pradesh,Saharanpur,181,10,0,0,
2020-04-26,Uttar Pradesh,Sambhal,13,0,0,0,
2020-04-26,Uttar Pradesh,Sant Kabir Nagar,21,0,0,0,
2020-04-26,Uttar Pradesh,Shahjahanpur,1,1,0,0,
2020-04-26,Uttar Pradesh,Shamli,27,18,0,0,
2020-04-26,Uttar Pradesh,Shrawasti,5,0,0,0,
2020-04-26,Uttar Pradesh,Sitapur,20,12,0,0,
2020-04-26,Uttar Pradesh,Sultanpur,3,0,0,0,
2020-04-26,Uttar Pradesh,Unnao,1,0,0,0,
2020-04-26,Uttar Pradesh,Varanasi,37,8,1,0,
2020-04-26,Uttarakhand,Almora,1,1,0,0,
2020-04-26,Uttarakhand,Dehradun,28,14,0,0,
2020-04-26,Uttarakhand,Haridwar,7,0,0,0,
2020-04-26,Uttarakhand,Nainital,10,6,0,0,
2020-04-26,Uttarakhand,Pauri Garhwal,1,1,0,0,
2020-04-26,Uttarakhand,Udham Singh Nagar,4,4,0,0,
2020-04-26,West Bengal,Darjeeling,4,0,0,0,
2020-04-26,West Bengal,Hooghly,12,0,0,0,
2020-04-26,West Bengal,Howrah,79,0,0,0,
2020-04-26,West Bengal,Jalpaiguri,5,0,0,0,
2020-04-26,West Bengal,Kalimpong,7,0,0,0,
2020-04-26,West Bengal,Kolkata,184,0,0,0,
2020-04-26,West Bengal,Murshidabad,2,0,0,0,
2020-04-26,West Bengal,Nadia,6,0,0,0,
2020-04-26,West Bengal,North 24 Parganas,47,0,0,0,
2020-04-26,West Bengal,Paschim Bardhaman,7,0,0,0,
2020-04-26,West Bengal,Purba Bardhaman,1,0,0,0,
2020-04-26,West Bengal,Purba Medinipur,22,0,0,0,
2020-04-26,West Bengal,South 24 Parganas,12,0,0,0,
2020-04-26,West Bengal,Unknown,223,105,20,0,
2020-04-27,Andaman and Nicobar Islands,Unknown,33,11,0,0,2848
2020-04-27,Andhra Pradesh,Anantapur,53,14,4,0,
2020-04-27,Andhra Pradesh,Chittoor,73,16,0,0,
2020-04-27,Andhra Pradesh,East Godavari,39,12,0,0,
2020-04-27,Andhra Pradesh,Guntur,237,29,8,0,
2020-04-27,Andhra Pradesh,Krishna,210,29,8,0,
2020-04-27,Andhra Pradesh,Kurnool,292,31,9,0,
2020-04-27,Andhra Pradesh,Prakasam,56,23,0,0,
2020-04-27,Andhra Pradesh,S.P.S. Nellore,79,23,2,0,
2020-04-27,Andhra Pradesh,Srikakulam,4,0,0,0,
2020-04-27,Andhra Pradesh,Visakhapatnam,22,19,0,0,
2020-04-27,Andhra Pradesh,West Godavari,54,11,0,0,
2020-04-27,Andhra Pradesh,Y.S.R. Kadapa,58,28,0,0,
2020-04-27,Arunachal Pradesh,Lohit,1,1,0,0,
2020-04-27,Assam,Cachar,1,1,0,0,
2020-04-27,Assam,Dhubri,5,3,0,0,
2020-04-27,Assam,Goalpara,4,3,0,0,
2020-04-27,Assam,Golaghat,9,8,0,0,
2020-04-27,Assam,Hailakandi,1,0,1,0,
2020-04-27,Assam,Kamrup,1,1,0,0,
2020-04-27,Assam,Kamrup Metropolitan,1,1,0,0,
2020-04-27,Assam,Karimganj,1,0,0,0,
2020-04-27,Assam,Lakhimpur,1,1,0,0,
2020-04-27,Assam,Morigaon,6,4,0,0,
2020-04-27,Assam,Nalbari,4,4,0,0,
2020-04-27,Assam,Other State,1,0,0,0,
2020-04-27,Assam,South Salmara Mankachar,1,1,0,0,
2020-04-27,Bihar,Arwal,4,0,0,0,
2020-04-27,Bihar,Aurangabad,7,0,0,0,
2020-04-27,Bihar,Banka,2,0,0,0,
2020-04-27,Bihar,Begusarai,9,1,0,0,
2020-04-27,Bihar,Bhagalpur,5,1,0,0,
2020-04-27,Bihar,Bhojpur,9,1,0,0,
2020-04-27,Bihar,Buxar,25,1,0,0,
2020-04-27,Bihar,Darbhanga,1,0,0,0,
2020-04-27,Bihar,East Champaran,5,0,0,0,
2020-04-27,Bihar,Gaya,6,5,0,0,
2020-04-27,Bihar,Gopalganj,12,3,0,0,
2020-04-27,Bihar,Jehanabad,1,0,0,0,
2020-04-27,Bihar,Kaimur,14,0,0,0,
2020-04-27,Bihar,Lakhisarai,4,1,0,0,
2020-04-27,Bihar,Madhepura,1,0,0,0,
2020-04-27,Bihar,Madhubani,5,0,0,0,
2020-04-27,Bihar,Munger,90,11,1,0,
2020-04-27,Bihar,Nalanda,35,6,0,0,
2020-04-27,Bihar,Nawada,4,2,0,0,
2020-04-27,Bihar,Patna,39,5,0,0,
2020-04-27,Bihar,Purnia,1,0,0,0,
2020-04-27,Bihar,Rohtas,31,0,0,0,
2020-04-27,Bihar,Saran,4,1,0,0,
2020-04-27,Bihar,Siwan,30,18,0,0,
2020-04-27,Bihar,Vaishali,2,0,1,0,
2020-04-27,Chandigarh,Chandigarh,45,17,0,0,843
2020-04-27,Chhattisgarh,Bilaspur,1,1,0,0,
2020-04-27,Chhattisgarh,Durg,1,1,0,0,
2020-04-27,Chhattisgarh,Korba,28,24,0,0,
2020-04-27,Chhattisgarh,Raipur,6,5,0,0,
2020-04-27,Chhattisgarh,Rajnandgaon,1,1,0,0,
2020-04-27,Delhi,Delhi,3108,877,54,0,39911
2020-04-27,Goa,North Goa,6,6,0,0,
2020-04-27,Goa,South Goa,1,1,0,0,
2020-04-27,Gujarat,Ahmedabad,2379,212,109,0,
2020-04-27,Gujarat,Anand,51,15,3,0,
2020-04-27,Gujarat,Aravalli,18,0,1,0,
2020-04-27,Gujarat,Banaskantha,28,1,1,0,
2020-04-27,Gujarat,Bharuch,29,14,2,0,
2020-04-27,Gujarat,Bhavnagar,40,19,5,0,
2020-04-27,Gujarat,Botad,13,0,1,0,
2020-04-27,Gujarat,Chhota Udaipur,13,3,0,0,
2020-04-27,Gujarat,Dahod,4,1,0,0,
2020-04-27,Gujarat,Dang,2,0,0,0,
2020-04-27,Gujarat,Gandhinagar,30,12,2,0,
2020-04-27,Gujarat,Gir Somnath,3,2,0,0,
2020-04-27,Gujarat,Jamnagar,1,0,1,0,
2020-04-27,Gujarat,Kheda,6,1,0,0,
2020-04-27,Gujarat,Kutch,6,3,1,0,
2020-04-27,Gujarat,Mahisagar,10,0,0,0,
2020-04-27,Gujarat,Mehsana,7,2,0,0,
2020-04-27,Gujarat,Morbi,1,1,0,0,
2020-04-27,Gujarat,Narmada,12,1,0,0,
2020-04-27,Gujarat,Navsari,3,0,0,0,
2020-04-27,Gujarat,Panchmahal,20,0,2,0,
2020-04-27,Gujarat,Patan,17,11,1,0,
2020-04-27,Gujarat,Porbandar,3,3,0,0,
2020-04-27,Gujarat,Rajkot,46,15,0,0,
2020-04-27,Gujarat,Sabarkantha,3,2,0,0,
2020-04-27,Gujarat,Surat,556,20,19,0,
2020-04-27,Gujarat,Surendranagar,1,0,0,0,
2020-04-27,Gujarat,Tapi,1,0,0,0,
2020-04-27,Gujarat,Vadodara,240,56,13,0,
2020-04-27,Gujarat,Valsad,5,0,1,0,
2020-04-27,Himachal Pradesh,Chamba,6,4,0,0,
2020-04-27,Himachal Pradesh,Hamirpur,2,0,0,0,
2020-04-27,Himachal Pradesh,Kangra,5,4,1,0,
2020-04-27,Himachal Pradesh,Sirmaur,2,2,0,0,
2020-04-27,Himachal Pradesh,Solan,9,3,1,0,
2020-04-27,Himachal Pradesh,Una,16,12,0,0,
2020-04-27,Haryana,Ambala,14,10,1,0,
